Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-05-30 09-PM,BTCEUR,7615.1,7650,7217.7,7388.5,2293.51,16976263.63
2019-05-30 08-PM,BTCEUR,7745.2,7746.2,7580.3,7615.1,847.62,6476975.93
2019-05-30 07-PM,BTCEUR,7778,7800.1,7708.8,7745.2,286.25,2220295.31
2019-05-30 06-PM,BTCEUR,7757.2,7778,7731.4,7778,226.84,1759726.62
2019-05-30 05-PM,BTCEUR,7790.1,7800,7658.9,7757.2,967.92,7490320.29
2019-05-30 04-PM,BTCEUR,8010.4,8145,7754.8,7790.1,1875.95,14893276.01
2019-05-30 03-PM,BTCEUR,7849,8023.2,7849,8010.4,824.54,6552451.82
2019-05-30 02-PM,BTCEUR,7848.3,7865.5,7844.3,7849,223.34,1754357.53
2019-05-30 01-PM,BTCEUR,7835,7865.5,7834.9,7848.3,206.64,1623043.97
2019-05-30 12-PM,BTCEUR,7844,7861.5,7815.2,7835,270.56,2121674.66
2019-05-30 11-AM,BTCEUR,7842.4,7864.6,7839.8,7844,218.45,1715002.92
2019-05-30 10-AM,BTCEUR,7834.4,7875,7834,7842.4,301.84,2370355.06
2019-05-30 09-AM,BTCEUR,7828.2,7839.2,7810,7834.4,158.84,1243261.82
2019-05-30 08-AM,BTCEUR,7827.3,7842.4,7802.1,7828.2,198.08,1549432.39
2019-05-30 07-AM,BTCEUR,7835,7855.7,7813.4,7827.3,224.13,1757076.58
2019-05-30 06-AM,BTCEUR,7831.5,7863,7830.8,7835,130.5,1024000.78
2019-05-30 05-AM,BTCEUR,7809.6,7873.4,7808.7,7831.5,192.83,1513530.02
2019-05-30 04-AM,BTCEUR,7808.1,7821.1,7787.1,7809.6,91.66,715865.34
2019-05-30 03-AM,BTCEUR,7739.8,7820.4,7733.3,7808.1,123.24,959233.12
2019-05-30 02-AM,BTCEUR,7759.3,7759.3,7705.7,7739.8,60.69,468677.8
2019-05-30 01-AM,BTCEUR,7793.7,7835.4,7700,7759.3,130.92,1014872.12
2019-05-30 12-AM,BTCEUR,7781.1,7800,7737.1,7793.7,105.86,822710.56
2019-05-29 11-PM,BTCEUR,7790,7806.6,7762,7781.1,67.07,522136.67
2019-05-29 10-PM,BTCEUR,7780.5,7817.4,7777.4,7790,86.4,673947.81
2019-05-29 09-PM,BTCEUR,7776.2,7803,7767,7780.5,85.72,667249.34
2019-05-29 08-PM,BTCEUR,7813.9,7840,7753,7776.2,221.21,1724281.85
2019-05-29 07-PM,BTCEUR,7804.2,7834.9,7804.2,7813.9,105.85,827471.67
2019-05-29 06-PM,BTCEUR,7804.7,7829.3,7788.7,7804.2,159.58,1245726.84
2019-05-29 05-PM,BTCEUR,7848.3,7849,7804.3,7804.7,114.86,899477.46
2019-05-29 04-PM,BTCEUR,7814.7,7848.4,7780,7848.3,305.36,2388120.26
2019-05-29 03-PM,BTCEUR,7823.2,7855,7801.3,7814.7,279.18,2185267.96
2019-05-29 02-PM,BTCEUR,7851.9,7869.9,7815.3,7823.2,304.94,2392217.77
2019-05-29 01-PM,BTCEUR,7770,7869.9,7762.6,7851.9,614.39,4813070.04
2019-05-29 12-PM,BTCEUR,7758.3,7779.9,7734.5,7770,213.74,1658950.59
2019-05-29 11-AM,BTCEUR,7784.7,7800,7755,7758.3,183.64,1427810.76
2019-05-29 10-AM,BTCEUR,7745.7,7799,7745.7,7784.7,356.88,2775319.65
2019-05-29 09-AM,BTCEUR,7720.6,7749.9,7696.5,7745.7,224.54,1733918.4
2019-05-29 08-AM,BTCEUR,7668.7,7754.9,7650,7720.6,407.04,3137745.21
2019-05-29 07-AM,BTCEUR,7640.1,7699.9,7639.2,7668.7,291.56,2235723.3
2019-05-29 06-AM,BTCEUR,7597.1,7665.7,7571.5,7640.1,344.26,2628604.77
2019-05-29 05-AM,BTCEUR,7700.1,7712.7,7559,7597.1,635.13,4843355.55
2019-05-29 04-AM,BTCEUR,7750.1,7757.3,7650,7700.1,347.55,2673961.5
2019-05-29 03-AM,BTCEUR,7751.1,7762.7,7726.8,7750.1,37.94,293938.89
2019-05-29 02-AM,BTCEUR,7762.6,7772,7728,7751.1,68.44,530487.81
2019-05-29 01-AM,BTCEUR,7780.1,7806.9,7762.5,7762.6,16.42,127856.28
2019-05-29 12-AM,BTCEUR,7808.6,7808.6,7762.5,7780.1,56.61,440314.75
2019-05-28 11-PM,BTCEUR,7805.3,7832.6,7777.1,7808.6,180.62,1408647.37
2019-05-28 10-PM,BTCEUR,7813.8,7834,7790,7805.3,71.39,557813.87
2019-05-28 09-PM,BTCEUR,7797.2,7814,7770,7813.8,135.87,1058294.66
2019-05-28 08-PM,BTCEUR,7789.6,7820.1,7789.6,7797.2,153.02,1194625.88
2019-05-28 07-PM,BTCEUR,7840,7862.3,7755.3,7789.6,324.24,2531390.07
2019-05-28 06-PM,BTCEUR,7848,7850,7805.9,7840,252.91,1979732.16
2019-05-28 05-PM,BTCEUR,7761.8,7877.3,7759.2,7848,336.87,2636578.1
2019-05-28 04-PM,BTCEUR,7805,7805.1,7723.6,7761.8,348.84,2706620.87
2019-05-28 03-PM,BTCEUR,7802.1,7810.3,7763.9,7805,285.35,2223907.97
2019-05-28 02-PM,BTCEUR,7750,7816.4,7749.9,7802.1,388.95,3026313.67
2019-05-28 01-PM,BTCEUR,7805.4,7830.6,7642,7750,816.73,6317702.88
2019-05-28 12-PM,BTCEUR,7829.8,7849.6,7795.8,7805.4,192.33,1502259.13
2019-05-28 11-AM,BTCEUR,7790.4,7833.9,7790.3,7829.8,322.03,2514849.86
2019-05-28 10-AM,BTCEUR,7807.3,7807.3,7762,7790.4,226.23,1762375.09
2019-05-28 09-AM,BTCEUR,7811.9,7840.8,7800,7807.3,171.52,1340595.75
2019-05-28 08-AM,BTCEUR,7824.8,7826.9,7796.6,7811.9,283.39,2213392.15
2019-05-28 07-AM,BTCEUR,7803,7831.7,7759.9,7824.8,306.61,2389324.24
2019-05-28 06-AM,BTCEUR,7826.4,7826.7,7779,7803,230.42,1798348.64
2019-05-28 05-AM,BTCEUR,7846,7855.2,7800,7826.4,75.09,587803.87
2019-05-28 04-AM,BTCEUR,7852.2,7870.1,7846,7846,46.34,364383.14
2019-05-28 03-AM,BTCEUR,7855.5,7855.5,7833,7852.2,44.21,346912.25
2019-05-28 02-AM,BTCEUR,7856,7882.3,7853.5,7855.5,44.02,346225.63
2019-05-28 01-AM,BTCEUR,7824.2,7872.7,7820.1,7856,42.3,332100.84
2019-05-28 12-AM,BTCEUR,7844.9,7871.3,7820.5,7824.2,35.38,277492.95
2019-05-27 11-PM,BTCEUR,7873,7903.3,7832.9,7844.9,146.52,1155130.69
2019-05-27 10-PM,BTCEUR,7874.9,7881.7,7832.9,7873,163.35,1283697.1
2019-05-27 09-PM,BTCEUR,7812.5,7884.8,7801.3,7874.9,90.98,713228.94
2019-05-27 08-PM,BTCEUR,7880.1,7914.8,7795.6,7812.5,290.6,2277787.73
2019-05-27 07-PM,BTCEUR,7876.7,7909.6,7855.1,7880.1,190.37,1499579.37
2019-05-27 06-PM,BTCEUR,7788.9,7903.6,7774.3,7876.7,182.96,1433963.46
2019-05-27 05-PM,BTCEUR,7774.8,7842.2,7762.3,7788.9,528.56,4124127.49
2019-05-27 04-PM,BTCEUR,7912.3,7977.9,7739.2,7774.8,812.45,6376203.83
2019-05-27 03-PM,BTCEUR,7863,7974.1,7863,7912.3,598.65,4742600.52
2019-05-27 02-PM,BTCEUR,7878.9,7897.8,7840.1,7863,414.8,3261348.96
2019-05-27 01-PM,BTCEUR,7877.7,7900,7859.1,7878.9,448.12,3534866.52
2019-05-27 12-PM,BTCEUR,7798.1,7900,7798.1,7877.7,454.79,3575904.73
2019-05-27 11-AM,BTCEUR,7824.3,7824.3,7759,7798.1,285.4,2222765.81
2019-05-27 10-AM,BTCEUR,7824.8,7824.9,7790,7824.3,170.12,1328707.94
2019-05-27 09-AM,BTCEUR,7809.9,7849.6,7809.4,7824.8,330.18,2582596.81
2019-05-27 08-AM,BTCEUR,7861.2,7861.3,7799.6,7809.9,340.48,2665061.53
2019-05-27 07-AM,BTCEUR,7819.3,7877.9,7819.3,7861.2,399.29,3140342.01
2019-05-27 06-AM,BTCEUR,7798.9,7836.3,7790.7,7819.3,165.63,1293953.59
2019-05-27 05-AM,BTCEUR,7785,7824.9,7771.6,7798.9,135.15,1054876.2
2019-05-27 04-AM,BTCEUR,7827.6,7832.7,7756,7785,119.11,928128.53
2019-05-27 03-AM,BTCEUR,7821.7,7869.7,7810.3,7827.6,79.49,622823.86
2019-05-27 02-AM,BTCEUR,7901.8,7907.7,7772.5,7821.7,251.3,1969433.74
2019-05-27 01-AM,BTCEUR,7951.3,7990.7,7868.7,7901.8,231.2,1831032.25
2019-05-27 12-AM,BTCEUR,7804.5,7983,7804.3,7951.3,630.54,4989556.49
2019-05-26 11-PM,BTCEUR,7769.4,7835.7,7767,7804.5,261.58,2041360.87
2019-05-26 10-PM,BTCEUR,7731.7,7868.2,7731.7,7769.4,758.16,5908338.56
2019-05-26 09-PM,BTCEUR,7684.9,7771.5,7572.8,7731.7,833.38,6405044.25
2019-05-26 08-PM,BTCEUR,7670.4,7850,7632.6,7684.9,1997.45,15456651.31
2019-05-26 07-PM,BTCEUR,7161.9,7750,7161.9,7670.4,2858.45,21395801.45
2019-05-26 06-PM,BTCEUR,7149.2,7163.5,7147.4,7161.9,120.77,864030.64
2019-05-26 05-PM,BTCEUR,7155.5,7165.3,7143.9,7149.2,89.39,639881.87
2019-05-26 04-PM,BTCEUR,7172.9,7173,7143.9,7155.5,90.15,645177.3
2019-05-26 03-PM,BTCEUR,7162.7,7185,7151,7172.9,74.3,532526.52
2019-05-26 02-PM,BTCEUR,7155.3,7169.7,7147.1,7162.7,99.29,710547.24
2019-05-26 01-PM,BTCEUR,7126.3,7157,7098.2,7155.3,82.61,588982.02
2019-05-26 12-PM,BTCEUR,7109.6,7146.9,7090.2,7126.3,121.83,866745.07
2019-05-26 11-AM,BTCEUR,7153.5,7156.5,7075,7109.6,316.81,2248876.78
2019-05-26 10-AM,BTCEUR,7167.4,7167.9,7131,7153.5,147.19,1052071.33
2019-05-26 09-AM,BTCEUR,7177.2,7188,7164.3,7167.4,59.37,426133.86
2019-05-26 08-AM,BTCEUR,7167.4,7178,7154.1,7177.2,58.61,420077.08
2019-05-26 07-AM,BTCEUR,7162,7183.9,7130,7167.4,61.18,438087.46
2019-05-26 06-AM,BTCEUR,7157.5,7169.7,7120.5,7162,98.26,701905.48
2019-05-26 05-AM,BTCEUR,7186.6,7186.7,7150,7157.5,48.66,348638.56
2019-05-26 04-AM,BTCEUR,7165.4,7188.9,7150,7186.6,22.72,162993.79
2019-05-26 03-AM,BTCEUR,7178.1,7193.7,7150,7165.4,44.52,319086.71
2019-05-26 02-AM,BTCEUR,7193.8,7214.8,7171.8,7178.1,17.11,123002.87
2019-05-26 01-AM,BTCEUR,7205.4,7209.2,7184.8,7193.8,18.11,130388.2
2019-05-26 12-AM,BTCEUR,7212.5,7224.1,7198.7,7205.4,35.32,254796.19
2019-05-25 11-PM,BTCEUR,7224.4,7229.2,7181.5,7212.5,50.86,366552.83
2019-05-25 10-PM,BTCEUR,7203.7,7224.4,7201.3,7224.4,60.43,435703.46
2019-05-25 09-PM,BTCEUR,7190.9,7217.8,7190.9,7203.7,67.88,489629.81
2019-05-25 08-PM,BTCEUR,7167,7212.8,7167,7190.9,77.39,556749.96
2019-05-25 07-PM,BTCEUR,7193.5,7193.5,7150,7167,133.31,955851.07
2019-05-25 06-PM,BTCEUR,7198.3,7239.9,7180.7,7193.5,116.49,840468.37
2019-05-25 05-PM,BTCEUR,7189.9,7209,7172.9,7198.3,74.81,537869.01
2019-05-25 04-PM,BTCEUR,7204.6,7217.6,7171.6,7189.9,91.78,660008.21
2019-05-25 03-PM,BTCEUR,7218.9,7248,7201.6,7204.6,54.36,392487.92
2019-05-25 02-PM,BTCEUR,7204,7222.4,7168.1,7218.9,138.52,996443.75
2019-05-25 01-PM,BTCEUR,7246.7,7246.7,7190,7204,122.29,881759.09
2019-05-25 12-PM,BTCEUR,7242.4,7255.9,7193.5,7246.7,135.53,979095.37
2019-05-25 11-AM,BTCEUR,7245.1,7286.1,7233,7242.4,203.78,1479746.42
2019-05-25 10-AM,BTCEUR,7232.7,7260,7214.5,7245.1,215.1,1557393.09
2019-05-25 09-AM,BTCEUR,7190,7234.7,7171.6,7232.7,192.45,1385172.78
2019-05-25 08-AM,BTCEUR,7137.8,7191.7,7126.1,7190,141.1,1010267.38
2019-05-25 07-AM,BTCEUR,7121.2,7142.7,7109.3,7137.8,129.78,924117.18
2019-05-25 06-AM,BTCEUR,7119.9,7156.1,7100,7121.2,125.18,891991.78
2019-05-25 05-AM,BTCEUR,7167.6,7167.6,7119.2,7119.9,160.65,1145624.07
2019-05-25 04-AM,BTCEUR,7156.7,7178.2,7153.6,7167.6,34.0,243799.88
2019-05-25 03-AM,BTCEUR,7177.1,7197.2,7148.2,7156.7,27.01,193681.58
2019-05-25 02-AM,BTCEUR,7188.1,7193.3,7165,7177.1,13.84,99320.43
2019-05-25 01-AM,BTCEUR,7153.5,7210.1,7141.5,7188.1,162.69,1170291.54
2019-05-25 12-AM,BTCEUR,7139.3,7165.1,7116.4,7153.5,34.34,245349.67
2019-05-24 11-PM,BTCEUR,7176.7,7182.4,7085,7139.3,303.57,2164026.16
2019-05-24 10-PM,BTCEUR,7196.6,7233,7176.3,7176.7,65.86,473978.97
2019-05-24 09-PM,BTCEUR,7241.9,7264.6,7196.6,7196.6,167.16,1209864.58
2019-05-24 08-PM,BTCEUR,7204,7245,7187.2,7241.9,118.99,858893.7
2019-05-24 07-PM,BTCEUR,7211,7211,7153.3,7204,306.74,2201607.51
2019-05-24 06-PM,BTCEUR,7214,7233.6,7184,7211,270.69,1951340.7
2019-05-24 05-PM,BTCEUR,7225,7257.8,7165.2,7214,345.39,2491314.93
2019-05-24 04-PM,BTCEUR,7245.4,7300,7224,7225,631.47,4590368.62
2019-05-24 03-PM,BTCEUR,7197.7,7271,7197.7,7245.4,661.82,4792592.51
2019-05-24 02-PM,BTCEUR,7148.2,7197.8,7139.6,7197.7,175.28,1256584.75
2019-05-24 01-PM,BTCEUR,7195.5,7195.6,7130.3,7148.2,226.73,1623733.32
2019-05-24 12-PM,BTCEUR,7183.5,7198.4,7159.6,7195.5,220.29,1580889.22
2019-05-24 11-AM,BTCEUR,7152.5,7216,7143.4,7183.5,369.91,2658232.64
2019-05-24 10-AM,BTCEUR,7134.1,7180,7130.3,7152.5,229.4,1641614.99
2019-05-24 09-AM,BTCEUR,7131.2,7160.6,7117.6,7134.1,160.16,1142671.79
2019-05-24 08-AM,BTCEUR,7050,7192.9,7050,7131.2,592.27,4224828.25
2019-05-24 07-AM,BTCEUR,7040.4,7068.5,7033.9,7050,303.44,2140134.7
2019-05-24 06-AM,BTCEUR,7016.3,7041.9,7000,7040.4,101.85,714269.59
2019-05-24 05-AM,BTCEUR,7014,7024.5,6966.4,7016.3,155.25,1086296.71
2019-05-24 04-AM,BTCEUR,7043.3,7056.8,7003,7014,47.52,333999.15
2019-05-24 03-AM,BTCEUR,7030.3,7055.4,7006.3,7043.3,35.87,251939.61
2019-05-24 02-AM,BTCEUR,7032.7,7051.9,7010.5,7030.3,48.6,341623.33
2019-05-24 01-AM,BTCEUR,7048.6,7089.2,7024.4,7032.7,70.11,494896.98
2019-05-24 12-AM,BTCEUR,7045.6,7054.3,7006.3,7048.6,64.29,452601.15
2019-05-23 11-PM,BTCEUR,7066.6,7095.7,7025.9,7045.6,123.15,869565.77
2019-05-23 10-PM,BTCEUR,7082.7,7149,7059.8,7066.6,307.6,2186722.13
2019-05-23 09-PM,BTCEUR,7044.7,7124.3,7002.1,7082.7,506.53,3578791.77
2019-05-23 08-PM,BTCEUR,6967.3,7045,6954.4,7044.7,305.98,2142742.43
2019-05-23 07-PM,BTCEUR,6964.6,6974.9,6921.8,6967.3,253.89,1764629.63
2019-05-23 06-PM,BTCEUR,6975.4,6995.6,6943.8,6964.6,254.73,1774265.39
2019-05-23 05-PM,BTCEUR,7010,7049.9,6955.5,6975.4,264.16,1846747.04
2019-05-23 04-PM,BTCEUR,6970.2,7049,6970,7010,263.73,1850755.0
2019-05-23 03-PM,BTCEUR,6953.7,7018,6953.7,6970.2,591.93,4134913.66
2019-05-23 02-PM,BTCEUR,6904.5,6976.3,6903.6,6953.7,437.9,3041732.16
2019-05-23 01-PM,BTCEUR,6872.4,6949.5,6862.4,6904.5,380.19,2627984.02
2019-05-23 12-PM,BTCEUR,6837.8,6872.6,6806.2,6872.4,221.49,1513610.19
2019-05-23 11-AM,BTCEUR,6863.7,6881.3,6831.7,6837.8,260.82,1788666.52
2019-05-23 10-AM,BTCEUR,6822,6878.3,6822,6863.7,273.2,1870314.89
2019-05-23 09-AM,BTCEUR,6813,6823.6,6725,6822,566.32,3837556.96
2019-05-23 08-AM,BTCEUR,6827.3,6837.6,6801,6813,279.35,1905053.44
2019-05-23 07-AM,BTCEUR,6874,6882,6824.7,6827.3,212.79,1457839.53
2019-05-23 06-AM,BTCEUR,6847.7,6874,6802.3,6874,201.38,1376942.93
2019-05-23 05-AM,BTCEUR,6884.6,6893.6,6808.2,6847.7,153.1,1048770.53
2019-05-23 04-AM,BTCEUR,6884.3,6912.9,6856.6,6884.6,110.57,760623.34
2019-05-23 03-AM,BTCEUR,6888.4,6888.4,6843.5,6884.3,46.88,321971.9
2019-05-23 02-AM,BTCEUR,6842.1,6920.1,6839.4,6888.4,140.53,968542.15
2019-05-23 01-AM,BTCEUR,6864.7,6905.5,6811.7,6842.1,296.77,2039234.38
2019-05-23 12-AM,BTCEUR,6843.6,6868,6767,6864.7,301.64,2061523.4
2019-05-22 11-PM,BTCEUR,6932.2,6939.3,6839.9,6843.6,178.77,1231544.09
2019-05-22 10-PM,BTCEUR,6894,6951.1,6731.5,6932.2,781.48,5363174.63
2019-05-22 09-PM,BTCEUR,7025,7037.4,6827.5,6894,557.14,3862408.24
2019-05-22 08-PM,BTCEUR,7113.2,7132.1,6871.1,7025,854.95,5989172.32
2019-05-22 07-PM,BTCEUR,7120.1,7120.1,7075,7113.2,139.94,992897.05
2019-05-22 06-PM,BTCEUR,7089.5,7120.1,7053.6,7120.1,153.21,1085675.9
2019-05-22 05-PM,BTCEUR,7130.7,7139.4,7053.6,7089.5,134.37,953498.34
2019-05-22 04-PM,BTCEUR,7150,7158.8,7120,7130.7,149.85,1069587.7
2019-05-22 03-PM,BTCEUR,7071.6,7210,7056.8,7150,762.8,5443834.36
2019-05-22 02-PM,BTCEUR,7061.9,7080,7047.2,7071.6,175.08,1236860.41
2019-05-22 01-PM,BTCEUR,6992.3,7072.1,6981.2,7061.9,335.27,2358627.21
2019-05-22 12-PM,BTCEUR,7011.5,7048.1,6992.3,6992.3,256.54,1802291.97
2019-05-22 11-AM,BTCEUR,7076.1,7080.9,6956,7011.5,908.08,6368733.93
2019-05-22 10-AM,BTCEUR,7081,7108.7,7050,7076.1,296.56,2098602.57
2019-05-22 09-AM,BTCEUR,7121.2,7136.4,7070,7081,265.27,1884672.97
2019-05-22 08-AM,BTCEUR,7111,7143,7111,7121.2,169.03,1204957.43
2019-05-22 07-AM,BTCEUR,7122.7,7131.2,7100,7111,176.83,1258250.41
2019-05-22 06-AM,BTCEUR,7143,7147.2,7114.1,7122.7,63.28,451558.85
2019-05-22 05-AM,BTCEUR,7128.4,7149,7114.9,7143,93.79,668491.3
2019-05-22 04-AM,BTCEUR,7115,7129.9,7061,7128.4,137.52,975560.42
2019-05-22 03-AM,BTCEUR,7146.5,7146.6,7113,7115,125.85,896668.3
2019-05-22 02-AM,BTCEUR,7129.5,7154.1,7108.4,7146.5,62.34,445097.99
2019-05-22 01-AM,BTCEUR,7189.9,7197.2,7124.8,7129.5,65.56,469902.18
2019-05-22 12-AM,BTCEUR,7134.7,7190,7123.2,7189.9,55.95,400525.58
2019-05-21 11-PM,BTCEUR,7159.7,7180.8,7126.2,7134.7,84.25,603048.28
2019-05-21 10-PM,BTCEUR,7175.9,7176.3,7089,7159.7,257.61,1837618.72
2019-05-21 09-PM,BTCEUR,7249.5,7267.3,7170,7175.9,220.17,1590190.12
2019-05-21 08-PM,BTCEUR,7195,7264.5,7192.8,7249.5,367.19,2655536.29
2019-05-21 07-PM,BTCEUR,7206.9,7216.2,7166.1,7195,290.54,2089541.26
2019-05-21 06-PM,BTCEUR,7185.8,7230,7153.7,7206.9,386.94,2785604.94
2019-05-21 05-PM,BTCEUR,7104.3,7190,7088.8,7185.8,255.37,1823066.41
2019-05-21 04-PM,BTCEUR,7118.7,7130.5,7090,7104.3,240.96,1712986.69
2019-05-21 03-PM,BTCEUR,7136.9,7153.7,7090,7118.7,329.56,2347329.87
2019-05-21 02-PM,BTCEUR,7128,7142.3,7085,7136.9,264.81,1883319.61
2019-05-21 01-PM,BTCEUR,7091.9,7175,7064.5,7128,502.31,3578684.58
2019-05-21 12-PM,BTCEUR,7090.4,7110,7032,7091.9,323.55,2288128.69
2019-05-21 11-AM,BTCEUR,7129.4,7153.1,7026,7090.4,415.52,2942998.14
2019-05-21 10-AM,BTCEUR,7178.3,7179.5,7101.1,7129.4,233.82,1667805.99
2019-05-21 09-AM,BTCEUR,7147.2,7209.7,7133.2,7178.3,239.53,1719588.55
2019-05-21 08-AM,BTCEUR,7124.1,7165.8,7115.4,7147.2,209.52,1496206.52
2019-05-21 07-AM,BTCEUR,7128.7,7164.5,7102.4,7124.1,220.87,1574559.42
2019-05-21 06-AM,BTCEUR,7097.4,7135.3,7094.4,7128.7,171.15,1217558.28
2019-05-21 05-AM,BTCEUR,7071.8,7107.2,7030.6,7097.4,119.83,847183.44
2019-05-21 04-AM,BTCEUR,7106.6,7114.8,7049.1,7071.8,97.56,690842.23
2019-05-21 03-AM,BTCEUR,7098.4,7133.4,7075.3,7106.6,121.33,862078.42
2019-05-21 02-AM,BTCEUR,7103.9,7104.6,7026.8,7098.4,148.96,1052269.49
2019-05-21 01-AM,BTCEUR,7110,7157.6,7086.3,7103.9,57.2,407210.63
2019-05-21 12-AM,BTCEUR,7171.2,7217.7,7101.2,7110,187.39,1343322.84
2019-05-20 11-PM,BTCEUR,7089.3,7184.2,7089.2,7171.2,131.39,939037.96
2019-05-20 10-PM,BTCEUR,7214.9,7255.9,7070.2,7089.3,369.47,2649455.81
2019-05-20 09-PM,BTCEUR,7183.7,7290,7170.8,7214.9,700.76,5063058.34
2019-05-20 08-PM,BTCEUR,7005.1,7188.7,7003,7183.7,407.79,2891967.24
2019-05-20 07-PM,BTCEUR,6936.6,7045,6936.6,7005.1,211.98,1484442.03
2019-05-20 06-PM,BTCEUR,6967.2,6995,6898,6936.6,270.7,1879205.39
2019-05-20 05-PM,BTCEUR,7040,7057.9,6950.6,6967.2,250.98,1759793.44
2019-05-20 04-PM,BTCEUR,7026.3,7080,7015,7040,221.61,1561409.02
2019-05-20 03-PM,BTCEUR,7017.3,7037.6,6963.4,7026.3,406.42,2841298.35
2019-05-20 02-PM,BTCEUR,6954,7018.9,6919,7017.3,481.11,3351731.7
2019-05-20 01-PM,BTCEUR,6936.6,6956.7,6801,6954,827.1,5702251.85
2019-05-20 12-PM,BTCEUR,7056,7110.6,6880,6936.6,620.75,4333419.53
2019-05-20 11-AM,BTCEUR,7100,7146,7037,7056,307.69,2178011.9
2019-05-20 10-AM,BTCEUR,7094.4,7158.4,7077.3,7100,371.44,2641554.38
2019-05-20 09-AM,BTCEUR,7083.4,7126.7,7028.8,7094.4,490.02,3471309.97
2019-05-20 08-AM,BTCEUR,7089.7,7104.2,6953.5,7083.4,637.61,4486769.57
2019-05-20 07-AM,BTCEUR,7081.4,7186.2,7038.1,7089.7,365.3,2595851.91
2019-05-20 06-AM,BTCEUR,7194.4,7200,7065,7081.4,204.02,1453227.93
2019-05-20 05-AM,BTCEUR,7222.9,7222.9,7134.5,7194.4,118.71,852343.95
2019-05-20 04-AM,BTCEUR,7230.4,7302,7205,7222.9,211.3,1531770.39
2019-05-20 03-AM,BTCEUR,7107.8,7266.7,7107.8,7230.4,216.24,1551547.23
2019-05-20 02-AM,BTCEUR,7155.5,7155.5,7064.9,7107.8,42.13,299970.41
2019-05-20 01-AM,BTCEUR,7123.5,7167.6,7042.8,7155.5,121.85,866955.4
2019-05-20 12-AM,BTCEUR,7344,7346.7,7020,7123.5,765.1,5498470.11
2019-05-19 11-PM,BTCEUR,7359.8,7430,7325.8,7344,748.05,5520226.82
2019-05-19 10-PM,BTCEUR,7240,7390,7190.4,7359.8,710.53,5198919.67
2019-05-19 09-PM,BTCEUR,7196.2,7240,7188.1,7240,273.39,1973965.83
2019-05-19 08-PM,BTCEUR,7132.1,7212.6,7086.7,7196.2,273.9,1957191.7
2019-05-19 07-PM,BTCEUR,7157,7245,7129.4,7132.1,312.21,2241659.76
2019-05-19 06-PM,BTCEUR,7153,7172.4,7127.2,7157,112.82,806854.55
2019-05-19 05-PM,BTCEUR,7120.4,7196.4,7114.4,7153,221.15,1581192.34
2019-05-19 04-PM,BTCEUR,7166.1,7166.3,7077,7120.4,149.42,1064956.32
2019-05-19 03-PM,BTCEUR,7133.3,7176.9,7100.4,7166.1,101.51,723809.43
2019-05-19 02-PM,BTCEUR,7075.9,7140,7075.9,7133.3,117.4,834712.47
2019-05-19 01-PM,BTCEUR,7141.4,7159.2,7043.9,7075.9,303.31,2156966.75
2019-05-19 12-PM,BTCEUR,7206.2,7225.8,7010,7141.4,525.84,3741461.18
2019-05-19 11-AM,BTCEUR,7258.9,7272,7178.2,7206.2,272.76,1971615.72
2019-05-19 10-AM,BTCEUR,7262.5,7305.9,7202.5,7258.9,635.47,4622914.02
2019-05-19 09-AM,BTCEUR,7158.4,7273.6,7141.4,7262.5,389.11,2804244.95
2019-05-19 08-AM,BTCEUR,7149.2,7162.9,7120,7158.4,194.46,1388613.74
2019-05-19 07-AM,BTCEUR,7120,7188.4,7091.1,7149.2,350.92,2505788.51
2019-05-19 06-AM,BTCEUR,7119.7,7166.6,7110.8,7120,154.95,1104706.29
2019-05-19 05-AM,BTCEUR,7165.3,7196.6,7098.2,7119.7,305.06,2178880.07
2019-05-19 04-AM,BTCEUR,7129.7,7200,7042.8,7165.3,416.32,2964289.0
2019-05-19 03-AM,BTCEUR,6946,7150,6910.7,7129.7,437.34,3090724.01
2019-05-19 02-AM,BTCEUR,6825.8,7033.7,6822.3,6946,425.29,2961118.54
2019-05-19 01-AM,BTCEUR,6562.9,6865.8,6560.2,6825.8,708.17,4766679.5
2019-05-19 12-AM,BTCEUR,6536.2,6574.8,6533,6562.9,63.49,415918.85
2019-05-18 11-PM,BTCEUR,6560.9,6596.7,6520,6536.2,86.39,565798.03
2019-05-18 10-PM,BTCEUR,6602.1,6604.9,6551.8,6560.9,74.4,489551.87
2019-05-18 09-PM,BTCEUR,6563.2,6605.3,6548,6602.1,53.22,349926.63
2019-05-18 08-PM,BTCEUR,6529.1,6566.5,6510.5,6563.2,83.87,548198.76
2019-05-18 07-PM,BTCEUR,6547.3,6574.9,6520.8,6529.1,90.49,592662.21
2019-05-18 06-PM,BTCEUR,6558,6575.8,6505,6547.3,220.72,1443010.82
2019-05-18 05-PM,BTCEUR,6617.1,6618.7,6530,6558,197.38,1295174.94
2019-05-18 04-PM,BTCEUR,6627.7,6636.7,6575.7,6617.1,158.42,1046968.52
2019-05-18 03-PM,BTCEUR,6621.5,6650,6605.2,6627.7,196.2,1302132.86
2019-05-18 02-PM,BTCEUR,6596.4,6646.2,6594.6,6621.5,150.7,998429.68
